OBJECTID;id_arc;id_arc_tra;SHAPE.LEN;geo_shape;geo_point_2d
804;879.0;1901;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.328221765578739, 48.895546948169866], [2.32770285614836, 48.89404316159148]]}";48.8947950549, 2.32796231086
806;881.0;1891;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.326836895763514, 48.8915250286838], [2.326214148961534, 48.8896224753447]]}";48.890573752, 2.32652552236
807;882.0;1889;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.326214148961534, 48.8896224753447], [2.325829602893462, 48.888539430170354]]}";48.8890809528, 2.32602187593
820;896.0;713;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.326050937090807, 48.82487035327874], [2.326565392318234, 48.826846094617764]]}";48.8258582239, 2.3263081647
832;910.0;1411;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3981138178618693, 48.86495818335301], [2.395632565059477, 48.86504782371596], [2.39466139097222, 48.864762446324924]]}";48.8649746594, 2.39637325434
837;915.0;1643;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.359482376779586, 48.89327823869545], [2.359687847958294, 48.89199292075966]]}";48.8926355797, 2.35958511237
846;926.0;4697;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.269170075322662, 48.841443852337726], [2.272663158139672, 48.8450538720967]]}";48.8432488622, 2.27091661673
847;927.0;4704;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.271907139874433, 48.84446020301573], [2.272663158139672, 48.8450538720967]]}";48.8447570376, 2.27228514901
851;931.0;4526;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.280529752781371, 48.85247984663945], [2.281854705562421, 48.85296121568559]]}";48.8527205312, 2.28119222917
859;940.0;4385;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.27591642864747, 48.87163853987462], [2.279595519191294, 48.872059309537555]]}";48.8718489247, 2.27775597392
867;950.0;4436;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.288879513465595, 48.87111231968361], [2.293146769668938, 48.872923130572474]]}";48.8720177251, 2.29101314157
868;951.0;4439;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.293146769668938, 48.872923130572474], [2.2941821253126022, 48.87340024326744]]}";48.8731616869, 2.29366444749
869;952.0;847;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.369189870599664, 48.82161722060699], [2.365663660048786, 48.823327032539645]]}";48.8224721266, 2.36742676532
874;958.0;4800;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.403421361082158, 48.83675629802653], [2.402266728760287, 48.83719568667941]]}";48.8369759924, 2.40284404492
877;961.0;1461;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.405619739734734, 48.87497117449025], [2.404336156934412, 48.87176046308575]]}";48.8733658188, 2.40497794833
882;967.0;4303;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.285316643102025, 48.88063732429771], [2.287771066793786, 48.88006639665286]]}";48.8803518605, 2.28654385495
885;970.0;4331;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.294298648482087, 48.8785345697195], [2.2956320927099902, 48.878226163953734]]}";48.8783803668, 2.2949653706
886;971.0;6431;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.265824725194319, 48.83827138885025], [2.267106296794506, 48.83962297365773]]}";48.8389471813, 2.26646551099
890;975.0;4507;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.274430120499328, 48.847143102590174], [2.277147471759096, 48.849870451258575]]}";48.8485067769, 2.27578879613
899;984.0;6463;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.381460915103087, 48.89439450697588], [2.379814578317157, 48.89314881517116]]}";48.8937716611, 2.38063774671
903;988.0;6443;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3726287692392862, 48.88744606397976], [2.3706329726390942, 48.88582372631722]]}";48.8866348951, 2.37163087094
912;999.0;1822;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.377884888825327, 48.83698129477918], [2.380394478147112, 48.834932250756495]]}";48.8359567728, 2.37913968349
917;1004.0;5139;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.378700383180342, 48.83296084358387], [2.379668788705872, 48.83220736921985], [2.379750501778359, 48.832152966608824]]}";48.8325541832, 2.37922348158
919;1006.0;1717;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.381148331936075, 48.83107533138499], [2.382584565563159, 48.82993315149736]]}";48.8305042414, 2.38186644875
921;1008.0;979;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.384817598663845, 48.82809347446703], [2.385462430200947, 48.827536882482455], [2.386011739474693, 48.82703625271019], [2.386089625860974, 48.82693632492011]]}";48.8275259997, 2.38546476267
943;1033.0;5624;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.323117181549444, 48.83675766292603], [2.323378696255918, 48.83606106125732]]}";48.8364093621, 2.3232479389
946;1036.0;1628;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.34957258715872, 48.885465605035215], [2.349589046214802, 48.88656061754198]]}";48.8860131113, 2.34958081669
950;1040.0;1650;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.349678242937083, 48.8915854992417], [2.349705101661796, 48.89168767058345], [2.348938926019362, 48.89261030233861]]}";48.892107504, 2.34935194028
959;1050.0;1462;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.404485597834147, 48.8717711524007], [2.40576857973573, 48.87500094475316]]}";48.8733860486, 2.40512708878
973;1065.0;6602;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.381685748671589, 48.89427953646432], [2.383710940713981, 48.89581889296167]]}";48.8950492147, 2.38269834469
978;1070.0;5036;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.358385954792807, 48.82217363543855], [2.358656726705146, 48.821326866021934]]}";48.8217502507, 2.35852134075
979;1071.0;5037;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.356061963563052, 48.83067075546251], [2.3563147406905722, 48.830619435479186], [2.358648436132714, 48.82768684910843]]}";48.8292492104, 2.35739831588
980;1072.0;5038;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.358648436132714, 48.82768684910843], [2.359830634134988, 48.82619129994793], [2.359895423782173, 48.826112222950314]]}";48.8268990036, 2.35927126837
985;1078.0;5586;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.295720253724569, 48.840459277021196], [2.291992595377469, 48.83926370699364]]}";48.839861492, 2.29385642455
989;1082.0;1117;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.281536143106412, 48.836133957058706], [2.281025618078163, 48.835500028272875]]}";48.8358169927, 2.28128088059
990;1083.0;4478;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.281523073398358, 48.849329243765645], [2.278756580812178, 48.847394790696995]]}";48.8483620172, 2.28013982711
995;1091.0;4438;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2941528146734083, 48.87343057795364], [2.293073608879851, 48.87301764043275]]}";48.8732241092, 2.29361321178
999;1095.0;4503;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.2809822047203028, 48.8678951496411], [2.278844545508612, 48.8669852135772]]}";48.8674401816, 2.27991337511
1564;2301.0;6590;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.312996867256599, 48.85993687664963], [2.312870766352378, 48.85881932747818]]}";48.8593781021, 2.3129338168
1566;2304.0;6593;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.313321846682015, 48.86106459534671], [2.313532242566168, 48.862819755439276]]}";48.8619421754, 2.31342704462
1571;2309.0;6582;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.314819590548768, 48.85374963882364], [2.314954934246411, 48.85492222682705]]}";48.8543359328, 2.3148872624
1576;2316.0;6498;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.313942932470782, 48.85177847610332], [2.31285157407192, 48.85375354689326]]}";48.8527660115, 2.31339725327
1580;2321.0;6492;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.309552164831076, 48.85403177962404], [2.3064793896838323, 48.854183190164015]]}";48.8541074849, 2.30801577726
1585;2329.0;6261;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3034682399686393, 48.85883338331517], [2.3023847298400852, 48.861181461608616]]}";48.8600074225, 2.3029264849
1586;2330.0;6480;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.304278658634391, 48.857135634554886], [2.3034682399686393, 48.85883338331517]]}";48.8579845089, 2.3038734493
1587;2331.0;6479;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.304694605363708, 48.856198085133826], [2.304278658634391, 48.857135634554886]]}";48.8566668598, 2.304486632
1589;2340.0;6858;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.312359001961518, 48.8585449845754], [2.311940942684049, 48.8584820946205], [2.311512586406494, 48.85845824155229], [2.311218888123722, 48.8584202535123], [2.311154148256069, 48.8582239278712], [2.310986130486843, 48.85808750978135]]}";48.8584132091, 2.31161105283
1592;2362.0;5890;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.259810214435147, 48.84786122393347], [2.259487419570655, 48.84806500709344], [2.259036567368236, 48.848116354920606]]}";48.8480323969, 2.25943873129
1597;2375.0;1072;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.271088846998744, 48.840389030267886], [2.270879885406149, 48.84025492398392], [2.270741257506748, 48.840156088706244], [2.269484043396222, 48.838892992511205]]}";48.839667194, 2.2702649962
1600;2379.0;1028;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.269484043396222, 48.838892992511205], [2.266836951683861, 48.84005278932275]]}";48.8394728909, 2.26816049754
1601;2380.0;1067;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.269430554226291, 48.838902874629156], [2.268566163903402, 48.83793175882527], [2.26762906720582, 48.83666894760329]]}";48.8378058691, 2.26850527448
1603;2389.0;4730;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.273750719052755, 48.84734997797954], [2.274403464274792, 48.84711172481248]]}";48.8472308514, 2.27407709166
1604;2391.0;4729;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.273777372887191, 48.84738620166924], [2.273607234015683, 48.84744916589843]]}";48.8474176838, 2.27369230345
1605;2398.0;5654;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.27731878619892, 48.84590755020517], [2.281207248762853, 48.84410627712286]]}";48.8450069137, 2.27926301748
1617;2464.0;4596;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.301450334392905, 48.864156668569066], [2.301630910283784, 48.86243221747828]]}";48.863294443, 2.30154062234
1621;2474.0;4494;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.301946953579364, 48.86243274918655], [2.301630910283784, 48.86243221747828]]}";48.8624324833, 2.30178893193
1623;2483.0;6142;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.303828964734511, 48.88992522261148], [2.304470446836302, 48.88766825534421]]}";48.888796739, 2.30414970579
1633;2549.0;6594;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.313313249777768, 48.86282212886562], [2.313126853329656, 48.86107651061619]]}";48.8619493197, 2.31322005155
1635;2552.0;6502;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.314019354425591, 48.851173007129574], [2.314317334519743, 48.85070730190491]]}";48.8509401545, 2.31416834447
1638;2569.0;6083;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.318786252073624, 48.875613590894076], [2.315753506203647, 48.875336387767504]]}";48.8754749893, 2.31726987914
1644;2592.0;5781;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.324297478939196, 48.843803239363915], [2.323133010889753, 48.84416848242721]]}";48.8439858609, 2.32371524491
1648;2609.0;6010;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3261310232869032, 48.873867905072345], [2.324565990565193, 48.8740886499357]]}";48.8739782775, 2.32534850693
1651;2614.0;1916;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.329456410434569, 48.884408769799556], [2.330724150155078, 48.88410529993355]]}";48.8842570349, 2.33009028029
1654;2640.0;1461;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.404336156934412, 48.87176046308575], [2.404325213066922, 48.87169625012227]]}";48.8717283566, 2.404330685
1185;1287.0;1965;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.340030079717696, 48.86889482135973], [2.341876864239076, 48.868535078079375]]}";48.8687149497, 2.34095347198
1186;1288.0;1979;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.341876864239076, 48.868535078079375], [2.343599626838016, 48.86817135262517]]}";48.8683532154, 2.34273824554
1199;1304.0;203;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.33000795051271, 48.86087136673747], [2.333270427679551, 48.86006630017407]]}";48.8604688335, 2.3316391891
1201;1307.0;5;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.342551234770352, 48.8584642330407], [2.344343298624381, 48.8579634328761]]}";48.858213833, 2.3434472667
1204;1310.0;8;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.347115803965071, 48.857180421305934], [2.3489117100494132, 48.85669572954144]]}";48.8569380754, 2.34801375701
1212;1318.0;435;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.357909266805112, 48.85304771480995], [2.359010390626294, 48.85280473876389]]}";48.8529262268, 2.35845982872
1227;1333.0;4545;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.268473023873451, 48.863173161915334], [2.268265793402838, 48.86295131490891]]}";48.8630622384, 2.26836940864
1236;1349.0;1164;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.304997893345361, 48.82764210303078], [2.304699685870176, 48.82722304866485]]}";48.8274325758, 2.30484878961
1242;1358.0;317;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3188912753205893, 48.86253896988012], [2.319057693234194, 48.86248040333828]]}";48.8625096866, 2.31897448428
1243;1359.0;316;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.319162691963001, 48.8626252860636], [2.318983655813992, 48.86267788750566]]}";48.8626515868, 2.31907317389
1246;1365.0;740;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.3253991104664022, 48.82336260543967], [2.323321411750225, 48.82382593896138]]}";48.8235942722, 2.32436026111
1248;1368.0;1910;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.327203874175177, 48.8836726086473], [2.326547267119705, 48.88350182576477], [2.3257572747267012, 48.88334232929366]]}";48.8834975563, 2.32648286242
1250;1370.0;4169;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.327160596833428, 48.883291771877225], [2.327024566057163, 48.88076934809149]]}";48.88203056, 2.32709258145
1260;1385.0;1657;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.344263556810432, 48.89787264806143], [2.346036069900627, 48.895774749317795]]}";48.8968236987, 2.34514981336
1267;1393.0;5109;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.351070860499717, 48.836584645975634], [2.34835410250101, 48.835760136444726]]}";48.8361723912, 2.3497124815
1275;1407.0;1556;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.358322411787375, 48.87385327565546], [2.357442771317863, 48.87486217646254]]}";48.8743577261, 2.35788259155
1278;1412.0;1788;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.359205154809894, 48.89844499059361], [2.359188746702039, 48.898634169311265]]}";48.89853958, 2.35919695076
1284;1420.0;514;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.361685229979612, 48.840035049090694], [2.360151044247627, 48.839526785614]]}";48.8397809174, 2.36091813711
1291;1432.0;4952;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.369839352955839, 48.88260077504148], [2.370016262055478, 48.88240408762425]]}";48.8825024313, 2.36992780751
1293;1439.0;1398;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.374689005788436, 48.86516319968862], [2.375013714616952, 48.86510645651583]]}";48.8651348281, 2.3748513602
1300;1456.0;6198;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.388555362881128, 48.82504457813193], [2.388850789218444, 48.82515611400248]]}";48.8251003461, 2.38870307605
1309;1473.0;1351;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.398700859030349, 48.8651142531158], [2.3998961891700272, 48.866482695166596]]}";48.8657984741, 2.3992985241
1311;1476.0;4932;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.399031606954062, 48.84816547612281], [2.396842364069461, 48.8483809068093]]}";48.8482731915, 2.39793698551
1315;1486.0;1456;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.409034500065176, 48.86438772465063], [2.409261564995018, 48.86446243861483], [2.410249246903041, 48.864684045998914]]}";48.8645449381, 2.40963937489
1317;1489.0;1432;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.409007873098775, 48.86464110712908], [2.408913029152869, 48.86494516318216], [2.409029379200761, 48.86708486282696]]}";48.8658568999, 2.40896981271
1320;1496.0;1693;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.386281325747426, 48.827011630241856], [2.386008823487157, 48.82722000638683], [2.385538258736017, 48.82757969276853], [2.384893619469538, 48.82816342285294]]}";48.8275731411, 2.38557549535
1323;1502.0;598;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.34198235887603, 48.84429025936574], [2.34150454263158, 48.84336025261746]]}";48.843825256, 2.34174345075
1324;1503.0;597;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.343341572241169, 48.84678961681151], [2.342040544733958, 48.84440987437002]]}";48.8455997456, 2.34269105849
1342;1606.0;4861;0.0;"{""type"": ""LineString"", ""coordinates"": [[2.389939553430396, 48.83710950730874], [2.3882314746044973, 48.8366630191542]]}";48.8368862632, 2.38908551402
