id_arc_trafic;horodate;debit;taux
1450;2016-03-06T18:00:00+01:00;;1.3
1450;2016-03-08T00:00:00+01:00;;0.3
1450;2016-03-08T01:00:00+01:00;;0.2
1450;2016-03-08T05:00:00+01:00;;0.1
1450;2016-03-08T11:00:00+01:00;;1.3
1450;2016-03-09T11:00:00+01:00;;1.5
1450;2016-03-09T17:00:00+01:00;;1.5
1450;2016-03-11T07:00:00+01:00;;0.1
1450;2016-03-11T12:00:00+01:00;;1.0
1450;2016-03-11T15:00:00+01:00;;1.2
1450;2016-03-12T09:00:00+01:00;;0.3
1450;2016-03-12T18:00:00+01:00;;1.8
1450;2016-03-13T19:00:00+01:00;;2.0
1450;2016-03-14T04:00:00+01:00;;0.1
1450;2016-03-14T06:00:00+01:00;;0.0
1450;2016-03-15T10:00:00+01:00;;1.3
1450;2016-03-15T14:00:00+01:00;;1.0
1450;2016-03-16T11:00:00+01:00;;1.1
1450;2016-03-17T04:00:00+01:00;;0.1
1450;2016-03-17T14:00:00+01:00;;1.1
1450;2016-03-17T19:00:00+01:00;;1.9
1450;2016-03-18T13:00:00+01:00;;1.3
1450;2016-03-21T22:00:00+01:00;;0.9
1450;2016-03-23T00:00:00+01:00;;6.3
1423;2016-03-10T19:00:00+01:00;;
1423;2016-03-11T18:00:00+01:00;;
1423;2016-03-12T07:00:00+01:00;;
1423;2016-03-12T11:00:00+01:00;;
1423;2016-03-13T02:00:00+01:00;;
1423;2016-03-13T07:00:00+01:00;;
1423;2016-03-13T09:00:00+01:00;;
1423;2016-03-14T03:00:00+01:00;;
1423;2016-03-14T21:00:00+01:00;;
1423;2016-03-17T07:00:00+01:00;;
1423;2016-03-17T20:00:00+01:00;;
1423;2016-03-18T08:00:00+01:00;;
1423;2016-03-20T03:00:00+01:00;;
1423;2016-03-20T17:00:00+01:00;;
1423;2016-03-22T07:00:00+01:00;;
1423;2016-03-22T15:00:00+01:00;;
1423;2016-03-22T16:00:00+01:00;;
1423;2016-03-22T21:00:00+01:00;;
1423;2016-03-24T14:00:00+01:00;;
1423;2016-03-24T15:00:00+01:00;;
1423;2016-03-26T20:00:00+01:00;;
4785;2016-07-18T18:00:00+02:00;;12.7
4785;2016-07-19T18:00:00+02:00;;32.6
4785;2016-07-19T21:00:00+02:00;;52.9
4785;2016-07-20T06:00:00+02:00;;0.2
4785;2016-07-20T07:00:00+02:00;;1.6
4785;2016-07-21T10:00:00+02:00;;2.6
4785;2016-07-22T16:00:00+02:00;;42.6
4785;2016-07-23T13:00:00+02:00;;3.7
4785;2016-07-23T19:00:00+02:00;;6.1
4785;2016-07-24T00:00:00+02:00;;3.4
4785;2016-07-26T03:00:00+02:00;;1.2
4785;2016-07-27T02:00:00+02:00;;2.4
4785;2016-07-27T05:00:00+02:00;;0.6
4785;2016-07-27T17:00:00+02:00;;12.5
4785;2016-07-29T11:00:00+02:00;;3.9
4805;2016-07-15T17:00:00+02:00;;3.9
4805;2016-07-17T19:00:00+02:00;;2.9
4805;2016-07-18T10:00:00+02:00;;3.6
4805;2016-07-18T22:00:00+02:00;;4.9
4805;2016-07-19T16:00:00+02:00;;3.3
4805;2016-07-19T18:00:00+02:00;;4.2
4805;2016-07-19T23:00:00+02:00;;4.5
4805;2016-07-21T06:00:00+02:00;;0.9
4805;2016-07-21T13:00:00+02:00;;5.4
4805;2016-07-23T08:00:00+02:00;;1.3
4805;2016-07-23T16:00:00+02:00;;1.8
4805;2016-07-23T22:00:00+02:00;;4.4
4805;2016-07-24T10:00:00+02:00;;1.5
4805;2016-07-24T23:00:00+02:00;;4.2
4805;2016-07-26T16:00:00+02:00;;5.5
4805;2016-07-27T02:00:00+02:00;;3.1
4805;2016-07-27T08:00:00+02:00;;1.7
4805;2016-07-28T04:00:00+02:00;;1.8
4805;2016-07-31T12:00:00+02:00;;2.8
4807;2016-07-02T06:00:00+02:00;;1.8
4807;2016-07-02T07:00:00+02:00;;2.1
4807;2016-07-02T16:00:00+02:00;;4.6
4807;2016-07-02T19:00:00+02:00;;42.6
4807;2016-07-03T17:00:00+02:00;;5.1
4807;2016-07-04T10:00:00+02:00;;3.0
4807;2016-07-05T05:00:00+02:00;;1.0
4807;2016-07-05T18:00:00+02:00;;45.4
4807;2016-07-07T07:00:00+02:00;;0.6
4807;2016-07-07T23:00:00+02:00;;14.4
4807;2016-07-08T22:00:00+02:00;;7.5
4807;2016-07-09T09:00:00+02:00;;1.2
4807;2016-07-09T10:00:00+02:00;;1.8
4807;2016-07-10T04:00:00+02:00;;4.3
4807;2016-07-10T21:00:00+02:00;;4.7
4807;2016-07-11T04:00:00+02:00;;3.2
4807;2016-07-11T19:00:00+02:00;;14.0
4807;2016-07-11T22:00:00+02:00;;8.3
4807;2016-07-12T15:00:00+02:00;;17.8
4807;2016-07-12T23:00:00+02:00;;8.0
4807;2016-07-13T13:00:00+02:00;;9.0
4807;2016-07-13T23:00:00+02:00;;7.1
4807;2016-07-15T06:00:00+02:00;;0.8
4807;2016-07-15T14:00:00+02:00;;6.2
4807;2016-07-17T23:00:00+02:00;;4.2
4807;2016-07-18T03:00:00+02:00;;2.8
4807;2016-07-18T12:00:00+02:00;;15.3
4807;2016-07-18T14:00:00+02:00;;5.1
4807;2016-07-19T07:00:00+02:00;;0.4
4807;2016-07-21T00:00:00+02:00;;4.3
4807;2016-07-22T10:00:00+02:00;;3.4
4807;2016-07-23T10:00:00+02:00;;1.6
4807;2016-07-23T15:00:00+02:00;;4.1
4807;2016-07-23T21:00:00+02:00;;6.0
4807;2016-07-24T07:00:00+02:00;;1.2
4807;2016-07-24T14:00:00+02:00;;3.0
4807;2016-07-24T22:00:00+02:00;;5.0
4807;2016-07-25T02:00:00+02:00;;3.7
4807;2016-07-26T08:00:00+02:00;;0.6
4807;2016-07-26T14:00:00+02:00;;7.3
4807;2016-07-26T20:00:00+02:00;;12.4
4807;2016-07-29T20:00:00+02:00;;8.1
4807;2016-07-30T21:00:00+02:00;;5.5
4807;2016-07-31T07:00:00+02:00;;1.3
4807;2016-07-31T15:00:00+02:00;;3.5
4810;2016-07-01T08:00:00+02:00;;2.2
4810;2016-07-01T23:00:00+02:00;;8.8
4810;2016-07-02T07:00:00+02:00;;2.5
4810;2016-07-02T19:00:00+02:00;;12.4
4810;2016-07-03T22:00:00+02:00;;8.0
4810;2016-07-04T05:00:00+02:00;;1.3
4810;2016-07-04T08:00:00+02:00;;1.6
4810;2016-07-04T21:00:00+02:00;;9.5
4810;2016-07-05T03:00:00+02:00;;3.3
4810;2016-07-05T20:00:00+02:00;;10.7
4810;2016-07-06T04:00:00+02:00;;3.0
4810;2016-07-07T02:00:00+02:00;;5.3
4810;2016-07-08T18:00:00+02:00;;9.3
4810;2016-07-08T20:00:00+02:00;;13.3
4810;2016-07-11T06:00:00+02:00;;1.4
4810;2016-07-13T05:00:00+02:00;;1.7
4810;2016-07-14T00:00:00+02:00;;7.9
4810;2016-07-14T17:00:00+02:00;;4.8
4810;2016-07-14T21:00:00+02:00;;6.8
4810;2016-07-14T22:00:00+02:00;;6.2
4810;2016-07-18T02:00:00+02:00;;3.3
5144;2016-02-10T18:00:00+01:00;;
5144;2016-02-11T14:00:00+01:00;;
5144;2016-02-11T18:00:00+01:00;;
5144;2016-02-11T23:00:00+01:00;;
5144;2016-02-12T07:00:00+01:00;;
5144;2016-02-12T12:00:00+01:00;;
5144;2016-02-12T14:00:00+01:00;;
5144;2016-02-12T16:00:00+01:00;;
5144;2016-02-12T19:00:00+01:00;;
5144;2016-02-14T19:00:00+01:00;;
5144;2016-02-16T16:00:00+01:00;;
5144;2016-02-16T21:00:00+01:00;;
5144;2016-02-18T23:00:00+01:00;;
5144;2016-02-19T00:00:00+01:00;;
5144;2016-02-19T20:00:00+01:00;;
5144;2016-02-19T22:00:00+01:00;;
5144;2016-02-20T01:00:00+01:00;;
5144;2016-02-20T17:00:00+01:00;;
5144;2016-02-21T14:00:00+01:00;;
5144;2016-02-23T11:00:00+01:00;;
5144;2016-02-23T12:00:00+01:00;;
5144;2016-02-25T22:00:00+01:00;;
5144;2016-02-26T23:00:00+01:00;;
5144;2016-02-27T14:00:00+01:00;;
5144;2016-02-28T14:00:00+01:00;;
5145;2016-02-02T02:00:00+01:00;;1.6
5145;2016-02-02T05:00:00+01:00;;0.3
5145;2016-02-02T19:00:00+01:00;;6.8
5145;2016-02-03T02:00:00+01:00;;4.6
5145;2016-02-03T03:00:00+01:00;;1.4
5145;2016-02-03T12:00:00+01:00;;8.6
5145;2016-02-03T15:00:00+01:00;;8.5
5145;2016-02-04T13:00:00+01:00;;8.7
5145;2016-02-05T02:00:00+01:00;;
5145;2016-02-05T12:00:00+01:00;;
5145;2016-02-05T15:00:00+01:00;;9.9
5145;2016-02-06T11:00:00+01:00;;6.1
5145;2016-02-06T19:00:00+01:00;;11.9
5145;2016-02-08T00:00:00+01:00;;3.4
5145;2016-02-08T01:00:00+01:00;;3.5
5145;2016-02-08T23:00:00+01:00;;3.3
5145;2016-02-09T08:00:00+01:00;;1.6
5145;2016-02-09T13:00:00+01:00;;8.0
5145;2016-02-09T22:00:00+01:00;;8.1
5145;2016-02-11T02:00:00+01:00;;1.7
5145;2016-02-11T03:00:00+01:00;;0.9
5145;2016-02-11T12:00:00+01:00;;7.8
5145;2016-02-12T20:00:00+01:00;;5.4
5145;2016-02-12T21:00:00+01:00;;7.6
5145;2016-02-14T12:00:00+01:00;;4.9
5145;2016-02-16T18:00:00+01:00;;9.2
5145;2016-02-16T21:00:00+01:00;;4.9
5145;2016-02-17T07:00:00+01:00;;0.7
5145;2016-02-17T14:00:00+01:00;;8.0
5145;2016-02-17T16:00:00+01:00;;9.9
5145;2016-02-19T01:00:00+01:00;;2.3
5145;2016-02-19T05:00:00+01:00;;0.5
5145;2016-02-20T00:00:00+01:00;;3.4
5145;2016-02-20T23:00:00+01:00;;7.0
5145;2016-02-21T01:00:00+01:00;;4.3
5145;2016-02-21T06:00:00+01:00;;0.8
5145;2016-02-21T08:00:00+01:00;;1.5
5145;2016-02-22T16:00:00+01:00;;8.9
5145;2016-02-23T18:00:00+01:00;;7.6
5145;2016-02-24T10:00:00+01:00;;10.1
5145;2016-02-24T13:00:00+01:00;;8.6
5145;2016-02-26T02:00:00+01:00;;2.0
5145;2016-02-26T12:00:00+01:00;;9.3
5145;2016-02-28T20:00:00+01:00;;11.6
5145;2016-02-29T08:00:00+01:00;;2.0
5145;2016-02-29T13:00:00+01:00;;8.6
5135;2016-02-09T06:00:00+01:00;;0.2
5135;2016-02-09T22:00:00+01:00;;2.2
5135;2016-02-10T23:00:00+01:00;;1.3
5135;2016-02-11T06:00:00+01:00;;0.4
5135;2016-02-11T22:00:00+01:00;;2.3
5135;2016-02-12T08:00:00+01:00;;2.3
5135;2016-02-12T20:00:00+01:00;;4.4
5135;2016-02-12T23:00:00+01:00;;1.7
5135;2016-02-13T16:00:00+01:00;;2.8
5135;2016-02-14T17:00:00+01:00;;3.3
5135;2016-02-15T06:00:00+01:00;;0.2
5135;2016-02-15T09:00:00+01:00;;4.9
5135;2016-02-15T10:00:00+01:00;;5.6
5135;2016-02-16T19:00:00+01:00;;3.8
5135;2016-02-16T21:00:00+01:00;;3.9
5135;2016-02-17T01:00:00+01:00;;0.8
5135;2016-02-17T03:00:00+01:00;;0.4
5135;2016-02-17T09:00:00+01:00;;6.3
5135;2016-02-19T03:00:00+01:00;;0.6
5135;2016-02-19T17:00:00+01:00;;3.4
5135;2016-02-20T06:00:00+01:00;;1.4
5135;2016-02-20T09:00:00+01:00;;1.3
5135;2016-02-21T14:00:00+01:00;;2.4
5135;2016-02-21T16:00:00+01:00;;2.2
5135;2016-02-21T17:00:00+01:00;;2.5
5135;2016-02-22T06:00:00+01:00;;0.2
5135;2016-02-23T19:00:00+01:00;;4.0
5135;2016-02-24T12:00:00+01:00;;3.8
5135;2016-02-24T21:00:00+01:00;;3.5
793;2016-03-28T06:00:00+02:00;;
793;2016-03-28T20:00:00+02:00;;
793;2016-03-28T23:00:00+02:00;;
793;2016-03-29T11:00:00+02:00;;
793;2016-03-30T03:00:00+02:00;;
793;2016-03-30T05:00:00+02:00;;
793;2016-03-31T23:00:00+02:00;;
794;2016-03-02T09:00:00+01:00;;0.7
794;2016-03-02T15:00:00+01:00;;1.2
794;2016-03-02T17:00:00+01:00;;3.0
794;2016-03-03T04:00:00+01:00;;0.1
794;2016-03-03T10:00:00+01:00;;1.1
794;2016-03-04T22:00:00+01:00;;2.4
794;2016-03-05T22:00:00+01:00;;2.4
794;2016-03-07T16:00:00+01:00;;1.2
794;2016-03-08T22:00:00+01:00;;1.5
794;2016-03-09T02:00:00+01:00;;0.3
794;2016-03-09T11:00:00+01:00;;2.6
794;2016-03-09T17:00:00+01:00;;1.8
794;2016-03-10T15:00:00+01:00;;2.3
794;2016-03-10T17:00:00+01:00;;2.4
794;2016-03-11T00:00:00+01:00;;0.6
794;2016-03-11T17:00:00+01:00;;2.9
794;2016-03-12T01:00:00+01:00;;0.6
794;2016-03-12T11:00:00+01:00;;0.7
794;2016-03-13T02:00:00+01:00;;0.6
794;2016-03-14T07:00:00+01:00;;0.1
794;2016-03-14T22:00:00+01:00;;0.9
794;2016-03-16T08:00:00+01:00;;0.1
794;2016-03-16T13:00:00+01:00;;1.0
794;2016-03-17T10:00:00+01:00;;1.9
794;2016-03-17T14:00:00+01:00;;1.6
794;2016-03-17T20:00:00+01:00;;3.2
794;2016-03-19T08:00:00+01:00;;0.2
794;2016-03-19T21:00:00+01:00;;3.1
794;2016-03-20T09:00:00+01:00;;0.1
794;2016-03-20T14:00:00+01:00;;1.5
794;2016-03-21T08:00:00+01:00;;0.2
794;2016-03-21T12:00:00+01:00;;1.2
794;2016-03-21T17:00:00+01:00;;2.4
794;2016-03-23T07:00:00+01:00;;0.4
794;2016-03-23T18:00:00+01:00;;3.5
794;2016-03-23T21:00:00+01:00;;2.4
794;2016-03-24T01:00:00+01:00;;0.5
794;2016-03-24T10:00:00+01:00;;1.6
794;2016-03-25T12:00:00+01:00;;1.7
794;2016-03-26T13:00:00+01:00;;1.3
794;2016-03-26T17:00:00+01:00;;1.6
794;2016-03-27T00:00:00+01:00;;0.6
794;2016-03-27T07:00:00+02:00;;0.2
794;2016-03-29T07:00:00+02:00;;0.1
794;2016-03-30T19:00:00+02:00;;4.3
795;2016-03-01T23:00:00+01:00;;1.0
795;2016-03-02T06:00:00+01:00;;0.1
795;2016-03-04T01:00:00+01:00;;0.4
795;2016-03-04T02:00:00+01:00;;0.4
795;2016-03-07T02:00:00+01:00;;0.3
795;2016-03-07T12:00:00+01:00;;1.2
795;2016-03-07T13:00:00+01:00;;1.0
795;2016-03-08T16:00:00+01:00;;1.5
795;2016-03-10T14:00:00+01:00;;1.8
795;2016-03-10T23:00:00+01:00;;0.6
795;2016-03-11T02:00:00+01:00;;0.3
795;2016-03-12T10:00:00+01:00;;0.7
795;2016-03-12T22:00:00+01:00;;1.6
795;2016-03-13T14:00:00+01:00;;1.6
795;2016-03-13T18:00:00+01:00;;1.7
795;2016-03-14T08:00:00+01:00;;0.3
795;2016-03-14T20:00:00+01:00;;2.7
795;2016-03-15T05:00:00+01:00;;0.1
795;2016-03-16T05:00:00+01:00;;0.2
795;2016-03-16T10:00:00+01:00;;1.7
795;2016-03-16T11:00:00+01:00;;1.8
795;2016-03-16T13:00:00+01:00;;1.2
795;2016-03-17T09:00:00+01:00;;0.9
795;2016-03-17T16:00:00+01:00;;2.1
795;2016-03-19T07:00:00+01:00;;0.1
795;2016-03-20T06:00:00+01:00;;0.3
795;2016-03-20T07:00:00+01:00;;0.3
795;2016-03-20T08:00:00+01:00;;0.2
795;2016-03-21T05:00:00+01:00;;0.1
795;2016-03-21T07:00:00+01:00;;0.1
795;2016-03-21T18:00:00+01:00;;1.9
795;2016-03-22T02:00:00+01:00;;0.3
795;2016-03-22T04:00:00+01:00;;0.2
795;2016-03-23T09:00:00+01:00;;0.8
795;2016-03-23T12:00:00+01:00;;1.3
795;2016-03-23T20:00:00+01:00;;2.8
795;2016-03-23T23:00:00+01:00;;0.6
795;2016-03-24T13:00:00+01:00;;2.1
795;2016-03-27T15:00:00+02:00;;1.7
795;2016-03-27T18:00:00+02:00;;1.0
795;2016-03-28T03:00:00+02:00;;0.5
795;2016-03-28T12:00:00+02:00;;0.5
795;2016-03-28T13:00:00+02:00;;0.6
795;2016-03-28T20:00:00+02:00;;1.3
795;2016-03-29T04:00:00+02:00;;0.2
795;2016-03-29T16:00:00+02:00;;1.4
795;2016-03-29T17:00:00+02:00;;2.9
795;2016-03-31T19:00:00+02:00;;7.1
101;2016-02-24T07:00:00+01:00;;0.3
101;2016-02-25T03:00:00+01:00;;0.4
101;2016-02-26T10:00:00+01:00;;9.3
101;2016-02-26T14:00:00+01:00;;35.0
101;2016-02-27T19:00:00+01:00;;3.4
101;2016-02-28T15:00:00+01:00;;1.9
101;2016-02-29T11:00:00+01:00;;11.5
101;2016-02-29T19:00:00+01:00;;2.1
101;2016-03-01T00:00:00+01:00;;1.4
110;2016-02-01T22:00:00+01:00;;2.1
110;2016-02-02T07:00:00+01:00;;0.4
110;2016-02-02T15:00:00+01:00;;2.3
110;2016-02-02T22:00:00+01:00;;3.2
110;2016-02-03T07:00:00+01:00;;1.7
110;2016-02-04T20:00:00+01:00;;2.0
110;2016-02-05T15:00:00+01:00;;6.5
110;2016-02-05T23:00:00+01:00;;8.8
110;2016-02-06T02:00:00+01:00;;3.9
110;2016-02-06T08:00:00+01:00;;6.2
110;2016-02-07T08:00:00+01:00;;2.3
110;2016-02-07T11:00:00+01:00;;2.1
110;2016-02-07T15:00:00+01:00;;1.2
110;2016-02-08T10:00:00+01:00;;1.4
110;2016-02-10T06:00:00+01:00;;0.4
110;2016-02-11T18:00:00+01:00;;2.5
110;2016-02-12T08:00:00+01:00;;0.4
110;2016-02-13T18:00:00+01:00;;2.4
110;2016-02-14T08:00:00+01:00;;0.5
110;2016-02-14T20:00:00+01:00;;6.7
110;2016-02-15T01:00:00+01:00;;1.8
110;2016-02-15T17:00:00+01:00;;2.7
110;2016-02-16T11:00:00+01:00;;2.0
110;2016-02-16T12:00:00+01:00;;1.9
110;2016-02-16T23:00:00+01:00;;2.8
110;2016-02-17T06:00:00+01:00;;0.8
110;2016-02-17T09:00:00+01:00;;1.3
110;2016-02-17T23:00:00+01:00;;1.8
110;2016-02-18T06:00:00+01:00;;0.4
110;2016-02-18T08:00:00+01:00;;3.8
110;2016-02-18T12:00:00+01:00;;2.5
110;2016-02-19T04:00:00+01:00;;3.5
110;2016-02-19T08:00:00+01:00;;6.1
110;2016-02-21T02:00:00+01:00;;3.8
110;2016-02-21T19:00:00+01:00;;1.9
110;2016-02-22T22:00:00+01:00;;3.9
110;2016-02-23T10:00:00+01:00;;1.3
110;2016-02-23T13:00:00+01:00;;2.3
110;2016-02-23T16:00:00+01:00;;3.0
110;2016-02-23T21:00:00+01:00;;2.5
110;2016-02-24T09:00:00+01:00;;1.0
110;2016-02-26T01:00:00+01:00;;1.7
110;2016-02-27T15:00:00+01:00;;1.5
110;2016-02-27T16:00:00+01:00;;1.8
110;2016-02-28T08:00:00+01:00;;2.3
118;2016-02-01T09:00:00+01:00;;
118;2016-02-01T16:00:00+01:00;;
118;2016-02-01T17:00:00+01:00;;
118;2016-02-02T02:00:00+01:00;;
118;2016-02-03T05:00:00+01:00;;
118;2016-02-04T02:00:00+01:00;;
118;2016-02-04T15:00:00+01:00;;
118;2016-02-04T17:00:00+01:00;;
118;2016-02-04T18:00:00+01:00;;
118;2016-02-05T12:00:00+01:00;;
118;2016-02-05T18:00:00+01:00;;
118;2016-02-06T14:00:00+01:00;;
118;2016-02-07T13:00:00+01:00;;
118;2016-02-08T18:00:00+01:00;;
118;2016-02-09T02:00:00+01:00;;
118;2016-02-10T02:00:00+01:00;;
118;2016-02-10T05:00:00+01:00;;
118;2016-02-10T08:00:00+01:00;;
118;2016-02-10T22:00:00+01:00;;
118;2016-02-11T03:00:00+01:00;;
118;2016-02-11T10:00:00+01:00;;
118;2016-02-11T17:00:00+01:00;;
118;2016-02-11T19:00:00+01:00;;
118;2016-02-12T11:00:00+01:00;;
118;2016-02-14T03:00:00+01:00;;
118;2016-02-14T13:00:00+01:00;;
118;2016-02-16T07:00:00+01:00;;
118;2016-02-16T14:00:00+01:00;;
118;2016-02-16T16:00:00+01:00;;
118;2016-02-17T03:00:00+01:00;;
118;2016-02-17T22:00:00+01:00;;
118;2016-02-20T00:00:00+01:00;;
118;2016-02-22T01:00:00+01:00;;
118;2016-02-23T01:00:00+01:00;;
118;2016-02-23T10:00:00+01:00;;
118;2016-02-24T07:00:00+01:00;;
118;2016-02-24T22:00:00+01:00;;
118;2016-02-26T19:00:00+01:00;;
118;2016-02-26T21:00:00+01:00;;
181;2016-02-21T18:00:00+01:00;;
181;2016-02-22T20:00:00+01:00;;
181;2016-02-22T22:00:00+01:00;;
181;2016-02-24T00:00:00+01:00;;
181;2016-02-24T01:00:00+01:00;;
181;2016-02-24T10:00:00+01:00;;
181;2016-02-26T08:00:00+01:00;;
5640;2016-02-04T01:00:00+01:00;;
5640;2016-02-04T07:00:00+01:00;;
5640;2016-02-04T19:00:00+01:00;;
5640;2016-02-05T19:00:00+01:00;;
5640;2016-02-05T21:00:00+01:00;;
5640;2016-02-06T12:00:00+01:00;;
5640;2016-02-06T13:00:00+01:00;;
5640;2016-02-07T23:00:00+01:00;;
5640;2016-02-08T22:00:00+01:00;;
5640;2016-02-09T12:00:00+01:00;;
5640;2016-02-09T16:00:00+01:00;;
5640;2016-02-11T10:00:00+01:00;;
5640;2016-02-13T01:00:00+01:00;;
5640;2016-02-14T00:00:00+01:00;;
5640;2016-02-14T17:00:00+01:00;;
5640;2016-02-15T06:00:00+01:00;;
5640;2016-02-15T18:00:00+01:00;;
5640;2016-02-16T06:00:00+01:00;;
5640;2016-02-16T12:00:00+01:00;;
5640;2016-02-16T19:00:00+01:00;;
5640;2016-02-17T02:00:00+01:00;;
5640;2016-02-18T01:00:00+01:00;;
5640;2016-02-18T08:00:00+01:00;;
5640;2016-02-18T23:00:00+01:00;;
5640;2016-02-20T08:00:00+01:00;;
5640;2016-02-20T12:00:00+01:00;;
5640;2016-02-20T18:00:00+01:00;;
5640;2016-02-21T18:00:00+01:00;;
5640;2016-02-22T16:00:00+01:00;;
5640;2016-02-23T14:00:00+01:00;;
5640;2016-02-25T12:00:00+01:00;;
5640;2016-02-25T15:00:00+01:00;;
5640;2016-02-25T19:00:00+01:00;;
5640;2016-02-25T20:00:00+01:00;;
5640;2016-02-25T23:00:00+01:00;;
5640;2016-02-26T07:00:00+01:00;;
5640;2016-02-27T05:00:00+01:00;;
5640;2016-02-27T16:00:00+01:00;;
5640;2016-02-28T06:00:00+01:00;;
5640;2016-02-28T19:00:00+01:00;;
5640;2016-02-28T23:00:00+01:00;;
5640;2016-02-29T12:00:00+01:00;;
5640;2016-02-29T16:00:00+01:00;;
5640;2016-02-29T19:00:00+01:00;;
5641;2016-02-01T19:00:00+01:00;;1.7
5641;2016-02-02T13:00:00+01:00;;1.2
5641;2016-02-02T17:00:00+01:00;;1.3
5641;2016-02-03T21:00:00+01:00;;10.3
5641;2016-02-04T05:00:00+01:00;;0.0
5641;2016-02-05T14:00:00+01:00;;1.2
5641;2016-02-07T03:00:00+01:00;;0.4
5641;2016-02-07T10:00:00+01:00;;0.1
5641;2016-02-07T23:00:00+01:00;;0.3
5641;2016-02-08T08:00:00+01:00;;0.1
5641;2016-02-09T03:00:00+01:00;;0.1
5641;2016-02-10T04:00:00+01:00;;0.0
5641;2016-02-10T18:00:00+01:00;;1.9
5641;2016-02-10T23:00:00+01:00;;0.5
5641;2016-02-12T02:00:00+01:00;;0.2
5641;2016-02-12T18:00:00+01:00;;2.2
5641;2016-02-13T20:00:00+01:00;;1.7
5641;2016-02-14T06:00:00+01:00;;0.1
5641;2016-02-15T04:00:00+01:00;;0.0
5641;2016-02-15T19:00:00+01:00;;2.4
5641;2016-02-16T20:00:00+01:00;;19.9
5641;2016-02-17T01:00:00+01:00;;0.4
5641;2016-02-19T15:00:00+01:00;;1.2
5641;2016-02-19T16:00:00+01:00;;1.4
5641;2016-02-19T19:00:00+01:00;;2.1
5641;2016-02-20T20:00:00+01:00;;0.9
5641;2016-02-22T04:00:00+01:00;;0.0
5641;2016-02-22T21:00:00+01:00;;2.2
5641;2016-02-23T03:00:00+01:00;;0.0
5641;2016-02-23T16:00:00+01:00;;0.9
5641;2016-02-25T15:00:00+01:00;;1.0
5641;2016-02-25T22:00:00+01:00;;1.3
5641;2016-02-26T23:00:00+01:00;;0.3
5641;2016-02-27T15:00:00+01:00;;0.7
5646;2016-02-07T20:00:00+01:00;;
5646;2016-02-08T07:00:00+01:00;;
5646;2016-02-08T12:00:00+01:00;;
5646;2016-02-08T15:00:00+01:00;;
5646;2016-02-09T11:00:00+01:00;;
5646;2016-02-09T16:00:00+01:00;;
5646;2016-02-09T23:00:00+01:00;;
5646;2016-02-11T04:00:00+01:00;;
5646;2016-02-11T06:00:00+01:00;;
5646;2016-02-12T13:00:00+01:00;;
5646;2016-02-13T16:00:00+01:00;;
5646;2016-02-13T21:00:00+01:00;;
5646;2016-02-14T15:00:00+01:00;;
5646;2016-02-14T19:00:00+01:00;;
5646;2016-02-15T03:00:00+01:00;;
5646;2016-02-15T23:00:00+01:00;;
5646;2016-02-16T01:00:00+01:00;;
5646;2016-02-16T10:00:00+01:00;;
5646;2016-02-16T14:00:00+01:00;;
5646;2016-02-17T07:00:00+01:00;;
5646;2016-02-17T19:00:00+01:00;;
5646;2016-02-18T19:00:00+01:00;;
60;2016-02-06T11:00:00+01:00;;4.8
60;2016-02-07T07:00:00+01:00;;1.3
60;2016-02-07T23:00:00+01:00;;2.5
60;2016-02-08T00:00:00+01:00;;2.0
60;2016-02-08T17:00:00+01:00;;7.6
60;2016-02-08T20:00:00+01:00;;27.5
60;2016-02-10T11:00:00+01:00;;5.4
60;2016-02-10T23:00:00+01:00;;6.3
60;2016-02-12T00:00:00+01:00;;11.5
60;2016-02-12T15:00:00+01:00;;3.2
60;2016-02-12T18:00:00+01:00;;
60;2016-02-13T08:00:00+01:00;;1.1
63;2016-02-11T15:00:00+01:00;;26.1
63;2016-02-13T23:00:00+01:00;;19.4
63;2016-02-14T01:00:00+01:00;;23.1
63;2016-02-14T08:00:00+01:00;;2.9
63;2016-02-15T00:00:00+01:00;;12.2
63;2016-02-15T08:00:00+01:00;;3.0
63;2016-02-15T14:00:00+01:00;;28.3
63;2016-02-15T18:00:00+01:00;;30.5
63;2016-02-16T10:00:00+01:00;;18.6
63;2016-02-16T23:00:00+01:00;;8.6
63;2016-02-17T01:00:00+01:00;;24.9
63;2016-02-17T04:00:00+01:00;;2.7
63;2016-02-17T21:00:00+01:00;;19.1
63;2016-02-18T01:00:00+01:00;;22.8
63;2016-02-18T19:00:00+01:00;;25.8
63;2016-02-20T17:00:00+01:00;;21.4
63;2016-02-21T00:00:00+01:00;;14.9
63;2016-02-21T18:00:00+01:00;;
63;2016-02-22T07:00:00+01:00;;1.8
63;2016-02-23T15:00:00+01:00;;6.7
63;2016-02-24T05:00:00+01:00;;1.2
63;2016-02-24T20:00:00+01:00;;22.0
63;2016-02-25T04:00:00+01:00;;3.0
63;2016-02-26T00:00:00+01:00;;15.5
63;2016-02-26T12:00:00+01:00;;10.4
63;2016-02-27T07:00:00+01:00;;4.6
63;2016-02-27T11:00:00+01:00;;5.5
63;2016-02-28T00:00:00+01:00;;15.8
63;2016-02-29T11:00:00+01:00;;5.2
64;2016-02-01T02:00:00+01:00;;2.3
64;2016-02-02T10:00:00+01:00;;25.5
64;2016-02-03T10:00:00+01:00;;27.8
